,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,freq 3,freq 4,height 0,height 1,height 2,height 3,height 4,width 0,width 1,width 2,width 3,width 4,prominence 0,prominence 1,prominence 2,prominence 3,prominence 4,second harmonics,Label for OM and EL,target
165,14,6,16.851662636033858,8.487333736396613,1.3530532043530834,0.9840386940749698,1.599062877871826,0.007414028318228774,0.004559069424471786,0.0032688157347681088,0.002697322745189477,0.0024697590991637213,1.3108388180181407,1.7082500078619915,3.2523617359761854,1.126901926919908,0.6211482949627705,0.007345377878093358,0.004444759256084023,0.003135456189892748,0.002047214773527071,0.0005594317064408362,1,1,0.0
166,19,10,16.851662636033858,8.487333736396613,1.1070435308343407,2.091082224909311,1.4760580411124546,0.0042216319566230325,0.003121230160664529,0.003108060664686944,0.002728680176292012,0.0027035452686444096,1.3037987407145692,2.01921191565458,2.727088305521203,1.7174027877936844,2.0744764756064633,0.004211445505111651,0.003086008663544187,0.003052687309444883,0.0021253788163937324,0.001261039139004151,1,1,0.0
167,12,5,16.851662636033858,8.487333736396613,1.1070435308343407,5.0431983071342215,2.091082224909311,0.0035691266222941383,0.0031542197730266373,0.0016833437285505605,0.001345734037050934,0.0011105934436128628,1.3176605970870696,2.3115424254436903,4.019502756552604,1.3575973560946792,3.924679542815939,0.0035549112004807587,0.0030650479092163645,0.0015102190430277209,0.0012491806429213094,0.0006939777948734837,1,1,0.0
168,15,12,16.851662636033858,8.487333736396613,1.1070435308343407,1.3530532043530834,5.0431983071342215,0.003477196057362193,0.0030373846826598533,0.0025391034005959393,0.001775524003848011,0.001483491573904731,1.298395500373033,2.435642779081718,1.6142150910412596,0.7665946831662627,1.2686038694229964,0.0034522748455902835,0.003011005740411711,0.002454893009402012,0.0007587244759672306,0.0013560640569365776,1,1,0.0
169,17,9,8.487333736396613,10.08639661426844,5.0431983071342215,15.252599758162033,13.530532043530837,0.018557977656882357,0.014925909615204654,0.014398430807879684,0.01120168283259962,0.009825897210047074,1.9980610251385116,1.7166649040622985,1.2191779739983915,2.5298298311063405,1.217138629115155,0.01849473352318071,0.014592860307225224,0.01430453317575609,0.011178718369284817,0.009559201466055902,1,1,0.0
170,24,14,5.0431983071342215,10.08639661426844,16.851662636033858,15.12959492140266,8.487333736396613,0.018848536294751958,0.018250239460212,0.016334597480446363,0.013983832391100721,0.012062088316105826,1.2401468226511128,1.8012013003669836,1.618494498388884,2.432450817498477,1.8247789826067873,0.018782443539690573,0.018090573290773154,0.016043752329633,0.01341584846786222,0.011564596809876452,1,1,0.0
171,13,8,5.0431983071342215,10.08639661426844,8.487333736396613,16.851662636033858,15.12959492140266,0.03567428628025874,0.019662516103040945,0.010493078200854822,0.009737372466098257,0.00956285363493112,1.2274245089954974,1.7170700432187687,1.7809718546695166,1.438746765317802,2.4615554255966856,0.035446426880194094,0.019411942878776543,0.009580281679296362,0.009224696057003724,0.008899299319744584,1,1,0.0
172,17,13,8.487333736396613,16.851662636033858,5.0431983071342215,4.182164449818622,6.7652660217654175,0.015980688572494586,0.012317139247340769,0.010461448564629402,0.005689920301638215,0.005542551785286202,2.0486415281126398,1.2958955135251244,1.239093664973332,1.4688795975388729,0.9940983984223877,0.01583098632216174,0.01209750796301051,0.010126395878893845,0.004867165587853564,0.004974471222993285,1,1,0.0
173,14,7,8.487333736396613,16.851662636033858,5.0431983071342215,6.7652660217654175,1.3530532043530834,0.010911783346186704,0.010075491415695406,0.005054539644210832,0.002985279525307203,0.0029179334966836514,2.0582996523892234,1.371899405406566,1.1970861532482573,1.131014658129935,1.8753355003121115,0.010818674907244166,0.010035267401433411,0.004956619823785513,0.002818150939816313,0.0028033155278207504,1,1,0.0
174,5,2,8.487333736396613,16.851662636033858,4.182164449818622,5.0431983071342215,10.08639661426844,0.0215421265297324,0.02012017048053611,0.0029232642376979014,0.0024439872128704724,0.0016372812285323794,2.0214749065021778,1.321558898231899,1.6073614410569235,1.188244858624337,1.0074092928002472,0.0214617274720912,0.02005784827732374,0.0026799978006716457,0.002074280987559373,0.0007888947674460802,1,1,0.0
175,4,2,16.851662636033858,8.487333736396613,4.182164449818622,5.0431983071342215,10.08639661426844,0.0188399292126109,0.018779081780917962,0.003412663588863891,0.002475952261543641,0.00164020340946528,1.329430458505584,2.016788574182243,1.5763389825155159,1.2668236504108847,0.9061636854787594,0.018806153223481562,0.018698057817567282,0.003271953354678603,0.002271491966070694,0.0008995331185062386,1,1,0.0
176,15,8,8.487333736396613,5.0431983071342215,0.6150241837968561,1.4760580411124546,16.851662636033858,0.009581304647617628,0.007164634323305966,0.004392081672435756,0.004183050223578349,0.004122208859063778,2.0861375970013256,1.2123758406118625,1.821979899423007,2.5300877856728103,1.404048820208203,0.00951067099710353,0.006984846700742297,0.004070976432868895,0.003678913095245123,0.004043011579180012,1,1,0.0
177,12,8,5.0431983071342215,10.08639661426844,0.8610338573155986,8.487333736396613,1.7220677146311971,0.027831488944666367,0.012010576238357688,0.00991439185497602,0.008390192810215058,0.007850710833476656,1.2208108390291343,1.9907870650911121,3.249357326797723,2.084492569027347,3.8081160315261613,0.027686759485256902,0.011816656885336231,0.009541805906852552,0.00813852493156152,0.006662870981081308,1,1,0.0
178,11,9,5.0431983071342215,1.4760580411124546,10.08639661426844,8.487333736396613,13.530532043530837,0.03742023667591687,0.01550756297764481,0.014425846296807448,0.010008578183829815,0.009271317035286749,1.2921399953440655,1.1742085013626014,1.9910410473538462,2.463934667190159,1.2309600820298527,0.03680507590962306,0.014691999879579405,0.014049408931801658,0.009556905035676487,0.008849316157504573,1,1,0.0
179,14,5,5.0431983071342215,10.08639661426844,13.530532043530837,15.252599758162033,8.487333736396613,0.02324633089267907,0.0116486049669141,0.008433238344371577,0.0059921622595102645,0.0058113753813543705,1.2564036189564263,1.817829696491529,1.2190494801555474,2.3586001762132724,2.2504051687921276,0.023204138882305225,0.01141806535039538,0.008121102991444463,0.005618331551074823,0.005572214921048217,1,1,0.0
180,17,8,8.487333736396613,16.851662636033858,5.0431983071342215,4.182164449818622,3.3211305925030232,0.008553107497894173,0.008312760084280384,0.002949979906958821,0.002796770191566595,0.002748696312237184,2.0516209308653828,1.3537593188934522,1.1752696496416632,2.2365674187181845,1.1696495991895084,0.00851311570210359,0.008282017072119221,0.0028444016404732698,0.0026856550320152306,0.002220608071757546,1,1,0.0
181,14,11,16.851662636033858,8.487333736396613,5.0431983071342215,0.8610338573155986,4.182164449818622,0.007850996561745316,0.007469342040797366,0.003614716055116215,0.0029973369234559703,0.0029815754897152607,1.3284313323433423,2.025158851587392,1.256058329558904,6.441574895234504,1.0742978386358004,0.007823192430589869,0.007398442069162727,0.003470751323515577,0.002665595690995695,0.002352619908326761,1,1,0.0
182,8,3,16.851662636033858,8.487333736396613,5.0431983071342215,4.182164449818622,13.530532043530837,0.010253973270199713,0.008922473537428538,0.002367486399023989,0.0019062936590719414,0.0014185893461470106,1.3422004918022878,1.9944984046455971,1.2200868565004157,1.8076353094099034,1.3650310882761403,0.010234288198460114,0.008884217352497926,0.0022878863084145537,0.0017245777734162936,0.0013951944262741074,1,1,0.0
183,7,2,16.851662636033858,8.487333736396613,5.0431983071342215,4.182164449818622,1.3530532043530834,0.013995996070816093,0.012936562050184263,0.0019436641378897078,0.0017467839147935096,0.0014994051609580384,1.3210037096633869,1.9844456408550997,1.4434456240556273,1.714494578890502,2.373073302222819,0.013969363049250165,0.012790335258479215,0.0018921103098453898,0.0016638691613232311,0.0013893133056800577,1,1,0.0
184,12,9,8.487333736396613,5.0431983071342215,16.851662636033858,10.08639661426844,15.252599758162033,0.011747957849109241,0.01064772889218457,0.006221223942673374,0.0060396379952267635,0.003453142142665462,1.891236713527789,1.2475667729159383,1.2878222679937892,1.7675060369374478,2.5316832474200623,0.01171667867233198,0.010553988234882742,0.006143979146326961,0.005742838267879088,0.0033354991984014,1,1,0.0
185,15,10,4.182164449818622,5.0431983071342215,8.487333736396613,12.669498186215234,16.851662636033858,0.017821435728086796,0.01411791248775879,0.009839400207240284,0.009275727595625718,0.0084501240504897,1.5404298916453243,1.009901993787885,2.191597731549365,1.0928624866892136,1.2945639744980042,0.01761232299429295,0.011919076258524494,0.009701339733491115,0.009144821608390587,0.008313396353129622,1,1,0.0
186,9,4,8.487333736396613,16.851662636033858,13.530532043530837,5.0431983071342215,4.182164449818622,0.018931606573129933,0.006848090185619335,0.003216277173320642,0.002966741479765429,0.00238424541422015,2.048015268252229,1.3447500585570822,1.3436467984752625,1.26764495467215,1.7287004156851538,0.018802568387238375,0.006823294522822903,0.003184620848697197,0.002614343776165261,0.002175211542562116,1,1,0.0
187,6,4,8.487333736396613,16.851662636033858,5.0431983071342215,13.530532043530837,2.3370918984280533,0.010843476214636343,0.007189956457354585,0.0022310907480201764,0.0020931070500350363,0.0018511375337033427,2.05549167609702,1.3246862356473343,1.3594127735911812,1.3696618130194622,2.375183894429952,0.010775415197947375,0.007155584198380346,0.002057639188396119,0.002042747358735918,0.0016886156709363068,1,1,0.0
188,7,2,16.851662636033858,5.0431983071342215,0.8610338573155986,13.530532043530837,2.091082224909311,0.007824422330298921,0.001254131199291524,0.0010299221073071403,0.0009902196503814072,0.000926918822582251,1.312892732181922,1.181644195742905,1.1439691725095917,1.2763043696487557,2.5684392568683734,0.007806760322298203,0.0011694104642801233,0.0008924214093241794,0.0009514396238076673,0.0008373619744851363,0,1,0.0
189,5,4,16.851662636033858,8.487333736396613,4.182164449818622,12.669498186215234,5.0431983071342215,0.014827258315950569,0.014131819688864997,0.002291451967969083,0.0020720196195922642,0.0015384116025056892,1.3111967475787765,1.9835656136666415,1.4221631037559348,1.1332857494725772,1.537628498084871,0.01473921780356187,0.014031801139104478,0.002175527436645071,0.0019394007187439179,0.0013964597053061738,1,1,0.0
190,6,3,16.851662636033858,8.487333736396613,5.0431983071342215,4.182164449818622,10.08639661426844,0.009900054646541222,0.006625112722252822,0.002868010802150736,0.0018940088127919535,0.001296154906037576,1.3299474708661876,1.9140292193723667,1.2298462863653157,1.4226875604838014,1.5857911113031093,0.009884601245489557,0.006607582959565596,0.0027290766535518615,0.0015178938594976312,0.0011433981609266957,1,1,0.0
191,3,2,8.487333736396613,16.851662636033858,12.669498186215234,5.0431983071342215,10.209401451027812,0.05409702731587195,0.03970265550719823,0.004177856203828943,0.0027866706971175176,0.0021859253165044555,2.035256065969932,1.3205783587533517,1.1632680148806713,1.1402683341662723,3.803238262921951,0.05398535443295836,0.039673795335745346,0.004078620700141413,0.0021812725282095518,0.001923945222228241,1,1,0.0
192,9,4,16.851662636033858,8.487333736396613,12.669498186215234,4.182164449818622,0.9840386940749698,0.01820220517921556,0.012043339532350535,0.008100408835881626,0.006957614393205925,0.0044564841326852475,1.3315216083920518,2.0299225846762,1.083765262697554,1.3803822685392788,1.994752749201668,0.01813446244904317,0.011882429499780068,0.007994915746120882,0.006730733276541757,0.003782251582600114,1,1,0.0
193,4,3,8.487333736396613,16.851662636033858,12.669498186215234,2.3370918984280533,0.6150241837968561,0.011401212999076404,0.006642598890599129,0.0017402762000847574,0.001543911179100995,0.001306354589077509,2.0643695396878314,1.324371033792147,1.1262288720821942,3.4378205295809376,2.0885274409908465,0.011311471074676008,0.006597405589719783,0.0016770674634858606,0.0013095361886299606,0.001015258276300272,1,1,0.0
194,15,7,16.851662636033858,8.487333736396613,1.4760580411124546,1.2300483675937122,2.4600967351874243,0.007814565698100833,0.006711131372792853,0.003265028510245811,0.002608081659302584,0.0024120482545247164,1.3308897015062655,2.0130953282569948,3.5637242896967756,0.5787127312119633,1.5225705247049746,0.007766854364881884,0.0066442980797627015,0.0031636625989304476,0.0002147398801499666,0.0020303650167257654,1,1,0.0
195,5,4,8.487333736396613,16.851662636033858,4.182164449818622,12.669498186215234,11.808464328899634,0.015756388134546224,0.014686931466196028,0.0033464264778880195,0.0024106961949565318,0.0013289419571531607,1.9657834515292336,1.3151033650967179,1.344690278244208,1.1065072068370085,1.051188820652257,0.015644930479953717,0.01464697391592053,0.003162560609003445,0.0022194847635654924,0.001059089179972289,1,1,0.0
196,11,5,8.487333736396613,16.851662636033858,0.8610338573155986,1.4760580411124546,12.669498186215234,0.010646887079986813,0.009087514209460109,0.0020881753423019397,0.0019955154437246727,0.0018780388759825,2.06801250705999,1.384391881340548,1.315350721880666,0.9753367214906312,1.1004773999166133,0.010629959887110923,0.009067281470180596,0.0019716295666281237,0.0014987581951302685,0.001832994944311882,1,1,0.0
197,8,5,8.487333736396613,16.851662636033858,5.0431983071342215,0.6150241837968561,12.669498186215234,0.009006225365299683,0.007314034078439652,0.0027648068542413143,0.00193960558090062,0.0016939730027512845,2.0485684765830854,1.3848703681954362,1.2975227535570752,1.568674594918206,1.097687572462803,0.008886802315244954,0.007278517582540893,0.0026346298830818627,0.0017474036953693177,0.001602046052938251,1,1,0.0
198,10,5,8.487333736396613,16.851662636033858,5.0431983071342215,12.669498186215234,0.8610338573155986,0.008743066945135696,0.005852635366004706,0.003867274621278851,0.0018491725341896407,0.0015020998227754756,2.0263828578716385,1.3536891818176287,1.2648395839815265,1.054593898404633,1.4465685932142343,0.008708340891163468,0.005783022970944449,0.003725236400801999,0.0017495063233554107,0.001449073864321719,1,1,0.0
199,10,4,8.487333736396613,16.851662636033858,5.0431983071342215,12.669498186215234,10.08639661426844,0.008566127519448609,0.00562271790806664,0.004178784373523302,0.0018686107101140894,0.001401499334881207,2.028826956661547,1.3444954628556047,1.2402476240069973,1.0608290320335385,2.2909054313122112,0.008452020804221505,0.005592948547443849,0.004003262483464124,0.0017734637897281736,0.0012682290820717483,1,1,0.0
200,12,8,8.487333736396613,16.851662636033858,5.0431983071342215,1.2300483675937122,1.4760580411124546,0.00796261009611597,0.005815868572940799,0.003815455453262554,0.0035884212690488314,0.003102507376232621,2.016320802260182,1.312823650957938,1.2432500107711988,1.378895545016805,0.9570828593122194,0.00786341904085536,0.005743031518112427,0.0035809306507602555,0.0032858745345734335,0.002068099134794279,1,1,0.0
201,8,6,8.487333736396613,16.851662636033858,0.8610338573155986,5.0431983071342215,1.7220677146311971,0.007798756916146887,0.006235643196556464,0.004795220454409354,0.0035221230024558006,0.0035000309257606963,2.0178820851465247,1.3147109821660763,3.6720702816757003,1.2182817579247356,1.042740622736316,0.007756672480595994,0.006179399529204116,0.004588997172094776,0.0031645028113592103,0.002763763025978844,1,1,0.0
202,12,8,0.8610338573155986,0.4920193470374849,1.599062877871826,8.487333736396613,1.3530532043530834,0.013584067971988684,0.010023821993835036,0.0096762123347857,0.00941653039785116,0.009288333649660923,8.012566619311851,0.6861566612035035,1.411982969099677,1.4908676500934916,0.5331437188533403,0.012939636491660352,0.0023143883345644167,0.004380637813905535,0.009065517919323217,0.00026466977202680743,0,1,0.0
203,12,7,16.851662636033858,8.487333736396613,0.9840386940749698,1.3530532043530834,1.7220677146311971,0.01247186135105177,0.010829077517075913,0.0035866323062950095,0.0034823825651608266,0.002676344329929841,1.3201795759564448,1.968472881125976,1.5723116968995994,1.3684931030021694,0.9681892002948302,0.01245004169266901,0.010728027505389814,0.0034011598006873675,0.0023134674388513186,0.0013246687709404115,1,1,0.0
204,6,4,8.487333736396613,16.851662636033858,5.0431983071342215,0.8610338573155986,2.2140870616686814,0.0079215486700336,0.0027693956358498194,0.002389382188737333,0.0012162964156076069,0.0011359227208862471,2.052859608204642,1.3661885420573583,1.2351647542134714,1.6381255505933385,2.076377015733698,0.007875018293688408,0.002728279476638203,0.002325750022859297,0.001072656921732326,0.0009722349344214269,1,1,0.0
205,3,2,16.851662636033858,8.487333736396613,5.0431983071342215,2.2140870616686814,0.8610338573155986,0.016851267651210797,0.01543526525496582,0.0015627045216844234,0.0011333800051656873,0.0010893842909422578,1.3178689848477632,2.064767649900361,1.3207899161585956,2.8294019142441886,1.2292357786041377,0.01681461412496578,0.015365959554217837,0.001401530738529389,0.0010502528770262095,0.0009013869761875943,1,1,0.0
206,4,2,8.487333736396613,16.851662636033858,12.669498186215234,5.0431983071342215,7.5032950423216445,0.02365561797017154,0.011375228789218905,0.0022348971155987376,0.0017582901059283113,0.0012663174145854431,2.0014754112127378,1.2736514517855255,1.0726442728261247,1.0825200900637881,0.7447804802198377,0.02361517767396611,0.011214070643798408,0.002039322179128583,0.0014424540812113778,0.00016140290418553888,1,1,0.0
207,10,6,8.487333736396613,16.851662636033858,1.7220677146311971,0.6150241837968561,1.4760580411124546,0.014307346787123044,0.011807641255826472,0.0051097130386614144,0.0033350987081396987,0.0031879764229024595,2.1353728231250955,1.38925355748961,1.1736133202518406,3.001343769639182,0.9054487394565989,0.014214788024638438,0.011707528093325781,0.004936566018925858,0.002946478684823356,0.002269991047003908,1,1,0.0
208,14,7,8.487333736396613,16.851662636033858,4.182164449818622,2.091082224909311,1.3530532043530834,0.012778361149754192,0.009504445896915577,0.005813035874680586,0.003700956777000699,0.0034882853662731644,2.039986695549217,1.3161311384703254,1.5183947011835102,1.6040364595216676,1.5616693068204022,0.012698711090557415,0.009434643802141483,0.005582941841610766,0.003116547832672682,0.0027688773365971485,1,1,0.0
209,9,6,4.182164449818622,16.851662636033858,12.669498186215234,1.1070435308343407,8.487333736396613,0.016493241060690042,0.00854267003215363,0.007266448501476377,0.006547975366487122,0.005961770805551322,1.5290916139893014,1.3261267860750081,1.068587760372239,4.525858201006949,1.9042463530538072,0.01645953492002446,0.008485679953162444,0.007206793977786761,0.006136341069664874,0.005883409938242986,1,1,0.0
210,8,6,8.487333736396613,16.851662636033858,4.182164449818622,1.3530532043530834,12.669498186215234,0.011212613741404923,0.006921841291857441,0.003925943311249953,0.0037196784654857642,0.00367458296042449,2.020409964069529,1.2991355664213131,1.6252791850935537,2.7079840364616103,1.0334424901063812,0.011145799854131456,0.006876409573031057,0.0037401303570181346,0.003322413414497342,0.0035715583590903727,1,1,0.0
211,8,5,16.851662636033858,8.487333736396613,12.669498186215234,4.182164449818622,2.091082224909311,0.010324584224811213,0.01008045739477545,0.002565839102876892,0.002412314986361582,0.0022353689783571854,1.3094673211125496,1.9878000227989219,1.0915468826142245,1.65013784417323,5.067171566563955,0.010304572608686544,0.010039165789495003,0.002496826311556808,0.002317154554194016,0.002097103153754431,1,1,0.0
212,8,5,8.487333736396613,16.851662636033858,5.0431983071342215,1.4760580411124546,0.8610338573155986,0.006516068869820767,0.00445320553839681,0.0022027410874364615,0.0014873741379919801,0.0012859085333336068,2.0772717966067944,1.3197696631789597,1.23004831902891,1.3162063202618395,2.007784960975852,0.006499536308341563,0.004418320462912627,0.002181053123567322,0.001365928119178696,0.0009028544503318899,1,1,0.0
213,7,4,8.487333736396613,16.851662636033858,5.0431983071342215,12.669498186215234,0.6150241837968561,0.00958414381924332,0.006665119509356394,0.002435320424461175,0.0014667330966869415,0.0013663696863321488,2.0534837704477695,1.3456442060371216,1.2375797795743324,1.0518068006528551,1.6072225407631602,0.009512688596462681,0.00663598881456779,0.0023179548629921674,0.0014166760994644449,0.0012257096600539713,1,1,0.0
214,6,4,16.851662636033858,8.487333736396613,5.0431983071342215,12.669498186215234,0.6150241837968561,0.009839133313426722,0.00724071091790881,0.0021516822185280986,0.0013570411500953305,0.0010633933786037269,1.3350070225937145,2.1116113371031275,1.2370995284597655,1.032218331239946,1.607770292064198,0.009828658157841879,0.007197942432427688,0.002086194376142436,0.0013242780862980496,0.0009552812789193459,1,1,0.0
215,6,4,16.851662636033858,8.487333736396613,5.0431983071342215,12.669498186215234,0.8610338573155986,0.012788624544120502,0.004612679435368158,0.0018608528382816065,0.001561450285252739,0.0012942047108677654,1.3348691337626803,2.1396431891031966,1.2453875804574537,1.0664016764735322,1.1521618199164019,0.012772264508233195,0.00457740755810969,0.0017352515849346848,0.001538608104168732,0.001133876485722121,1,1,0.0
216,5,4,4.182164449818622,8.487333736396613,16.851662636033858,12.669498186215234,2.091082224909311,0.0405281584144226,0.0275497377453016,0.020942552162523186,0.01945475026015572,0.005264012713133248,1.5563034607113408,2.006317383175187,1.327609608624016,1.0919987281790924,1.2559428525901062,0.04038289808122148,0.026630257457009206,0.020916817368733288,0.019362645174088124,0.0050755786861746985,1,1,0.0
217,8,4,16.851662636033858,8.487333736396613,4.182164449818622,1.7220677146311971,1.4760580411124546,0.029944728210475526,0.029590028956248057,0.019596092470047337,0.006286297328092372,0.0061039705752281535,1.3258759855264657,1.9883851417298928,1.6107076791089483,3.851811481247621,0.6904287151351145,0.029858930099007662,0.02931640589898613,0.019109390828298177,0.00510216985983796,0.0017199515789517806,1,1,0.0
218,4,4,1.2300483675937122,8.487333736396613,16.851662636033858,4.182164449818622,12.669498186215234,0.018755290032347858,0.01544830945406321,0.015028782618483469,0.008897968006155341,0.005656193922814598,9.930223114091874,2.0359835330105795,1.2946415852180166,1.4742999965330554,1.105785425772197,0.018567985392278243,0.01508254518317276,0.014929431381226599,0.006070175210071159,0.005500224048776708,1,1,0.0
219,8,5,16.851662636033858,8.487333736396613,12.669498186215234,4.182164449818622,1.2300483675937122,0.0126487447276599,0.011691631554657436,0.004158725775514535,0.002939298268497607,0.0026142965264955307,1.3122001512815586,1.9311197326631344,1.07438787721442,1.4341171143383207,1.7544985504996173,0.012594505654814108,0.011556016057642433,0.004008829122229704,0.0028453692824668567,0.002419255672839765,1,1,0.0
220,9,5,8.487333736396613,16.851662636033858,5.0431983071342215,1.7220677146311971,2.2140870616686814,0.0056837425794180425,0.004259280031303454,0.001586829532416821,0.0008942689734184523,0.0008853501241693275,2.097456162424635,1.3315442757559879,1.1609577647149436,1.210587394655665,1.922001712932886,0.005629380279472014,0.004249518331603841,0.0015155388809314795,0.0007995670649810179,0.000649015394379749,1,1,0.0
221,7,6,16.851662636033858,8.487333736396613,0.8610338573155986,0.6150241837968561,1.7220677146311971,0.00585511285857565,0.0045728080670374895,0.0014080987496763713,0.001264278766221065,0.001191850461730002,1.2970191189851619,2.0804676677224307,1.7388668938503509,0.9483974713707068,0.9027559598832475,0.005827075907600644,0.004538066970436943,0.0012576961444171982,0.0007513205202187074,0.0008846405432204603,1,1,0.0
222,3,3,16.851662636033858,8.487333736396613,5.0431983071342215,0.6150241837968561,0.8610338573155986,0.011665871601390177,0.004895642408428173,0.0017865567460568254,0.0013230183989490993,0.001080963716099734,1.2980692431951297,1.971960006255543,1.2673845565554842,7.810872096547949,1.710861871922691,0.011664802953049684,0.004871496831638915,0.0017344130438524845,0.001246585585802952,0.00025988272898588686,1,1,0.0
223,7,2,16.851662636033858,8.487333736396613,0.8610338573155986,0.4920193470374849,5.0431983071342215,0.013536881920070515,0.006497606550612747,0.0024910614835055764,0.002421887493834518,0.0017438564493808234,1.3138467874088064,2.0613783897329654,2.6014183293979007,1.7669956392624488,1.229770573893802,0.013522432525062933,0.006464175829678616,0.0020947882103713403,0.0014015693533652176,0.0016442783463863314,1,1,0.0
224,7,2,16.851662636033858,12.669498186215234,8.487333736396613,0.8610338573155986,1.7220677146311971,0.012717399355644966,0.006088907107014257,0.0020306653682777413,0.0019177539757857687,0.001437025198791172,1.2948743251106123,1.0861262693305918,1.6534065877883535,1.4518330386852503,1.0123327275684915,0.01269639358281467,0.006037505637284277,0.00196084539390627,0.0018467493243835454,0.0012093012880471938,1,1,0.0
225,6,5,16.851662636033858,8.487333736396613,1.1070435308343407,1.7220677146311971,12.669498186215234,0.01609491257750183,0.008815289367196017,0.0035435457827812642,0.00250081580679573,0.002476965053071225,1.3081397116168603,2.0154967342484866,2.9868729167820582,0.9359737376700892,1.1493865491318473,0.01607366571724177,0.008728120922113265,0.003427293618052103,0.0016523652952247989,0.0024275916306697905,1,1,0.0
226,8,6,8.487333736396613,16.851662636033858,1.2300483675937122,1.4760580411124546,12.669498186215234,0.011602990917152941,0.008960530737190837,0.0050737295948102825,0.0038808666141457305,0.002816424370509922,1.9768790496714956,1.3142237456306987,5.728464631654312,0.6967135138215497,1.1254236987677473,0.011549766637058508,0.00892538546653177,0.004977490064803106,0.0008671684094419354,0.0027487133771412664,1,1,0.0
227,7,5,8.487333736396613,16.851662636033858,12.669498186215234,1.2300483675937122,1.7220677146311971,0.00812546981277289,0.004342998813756787,0.0020882851806081947,0.0019630763626852952,0.0018438581068345372,2.040931214899885,1.2902720704227306,1.101210811842435,1.490329598172794,0.9363766990901503,0.008096405225404326,0.0043144285441248185,0.0020500171612527615,0.001867164436972369,0.0011342826169173145,1,1,0.0
228,44,26,8.346666666666668,7.99888888888889,7.535185185185186,6.0281481481481505,5.796296296296298,0.007244715870274443,0.005959551377931914,0.005183087230023032,0.004642193860647007,0.004064097023694764,5.42161109103948,1.8331680686046212,1.020604230520405,4.322934084779959,0.6937869813271149,0.00711719411679607,0.0018751782689918,0.001948335143281381,0.0036135600454919254,0.0005623277382179313,0,1,0.0
229,23,15,12.056296296296301,11.708518518518519,11.476666666666668,6.1440740740740765,5.796296296296298,0.0048051455393022715,0.004372678970209982,0.004182190574485086,0.0035962289564962727,0.0021020772182818613,7.1875478460110855,1.0145795843778416,0.8463196496012984,2.883208989984965,1.0072329399038722,0.004768191415099648,0.0010536729649475592,0.0008333308510311802,0.003301750191176651,0.0009384351823104435,1,1,0.0
230,11,5,0.4637037037037038,1.0433333333333334,0.8114814814814816,1.6229629629629632,1.3911111111111114,0.017407139575149694,0.012824357676848988,0.01270308852186182,0.007529839919437614,0.006652658327530809,3.247466642692512,1.7708514386336773,0.8699582430798944,3.287288777425175,0.6917419794834707,0.016824892553500986,0.008630767508861164,0.0062963181209809566,0.006550107130457847,0.0021754759444482206,1,1,0.0
231,34,16,11.824444444444447,0.8114814814814816,1.2751851851851854,1.6229629629629632,11.244814814814816,0.004757344830852166,0.002530618194500169,0.002284981233061491,0.0020310332963257897,0.0020274726147223644,3.7949652174260535,2.099912709270625,4.322264351243838,1.3247066947061104,2.3876939614032437,0.004720733154307434,0.0024745474981076555,0.0014821739967249296,0.0004518619763990107,0.0011180646005147857,1,1,0.0
232,22,7,11.940370370370374,0.8114814814814816,1.1592592592592594,1.7388888888888892,2.3185185185185193,0.006829430752360354,0.006584534563168765,0.00601031727030125,0.0045050036097605715,0.004309377931825157,1.495033764297176,2.3336920165998327,1.1615697641033638,0.9472118368855895,4.382334155489412,0.006749028444110554,0.006487244961935888,0.0036797368148060736,0.0038747930196532734,0.004136541653141474,1,1,0.0
233,6,1,11.940370370370374,0.8114814814814816,1.3911111111111114,6.0281481481481505,1.6229629629629632,0.010401812972752823,0.002809030863773237,0.002426230819497101,0.00169153199706893,0.001492937017365478,1.3787586866773154,2.038656091283852,1.4140005401779447,2.5622849914744563,1.5347167662602956,0.010339089240780865,0.0027444562260397665,0.0016622458611455083,0.0014886996132993996,8.936596613604952e-05,1,1,0.0
234,6,2,11.940370370370374,0.6955555555555557,1.1592592592592594,1.5070370370370374,1.7388888888888892,0.009634077837378293,0.003242205929331052,0.00317949685617664,0.002123980016176123,0.002113457879602,1.345899146988998,3.3194204428900993,1.1233524385526774,1.3435299209926086,0.8165044198329596,0.009589909393707012,0.003040980725328784,0.0026097840971514375,0.0015885203572500147,0.0009310688596176615,0,1,0.0
235,41,30,1.1592592592592594,1.5070370370370374,0.5796296296296297,3.941481481481482,6.7237037037037055,0.004454553507625268,0.004254212670728107,0.003090985755445886,0.002970980577812371,0.002855249150062965,2.646333721045915,1.228202443366465,0.9318811986615585,1.5711914483039777,1.3841971568674367,0.00434846820249754,0.002807304255389558,0.0024938977851498433,0.002521612559654333,0.0027002169568006206,1,1,0.0
236,32,18,1.5070370370370374,1.7388888888888892,0.6955555555555557,6.0281481481481505,0.9274074074074076,0.007410585158595813,0.007007395494146046,0.005962855038864947,0.005784451363821442,0.004987746958906276,1.084326040126788,1.2081062088921133,1.4101940071427475,2.591964652143787,0.8199122166221224,0.00677924095708082,0.0058450555849807,0.0052936501002561216,0.005614700899893384,0.0027631087005782727,0,1,0.0
