,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics,Label for OM and EL,target
477,13,4,8.199596972377865,7.899611717290869,0.8999557652609851,0.01606579540906853,0.005459150791598397,0.003333121363700705,1.3664427880152061,0.7827238126070029,1.6016892451362867,0.015984842324860936,0.0020069836890766364,0.003056893305324548,0,1,0.0
478,13,5,8.199596972377865,7.899611717290869,7.299641207116879,0.015505977077994103,0.005274706857857333,0.003412973382635184,1.38464700680602,0.9113916269651412,0.9290320888820958,0.015364276163475897,0.0026210530536842267,0.0022330079832627065,0,1,0.0
479,11,1,8.199596972377865,16.39919394475573,16.199203774697732,0.025616157195956737,0.008018480771487658,0.007197591449827144,1.398091248739874,3.4766041126121365,0.6243917447479532,0.025421160903053814,0.007813310006213698,0.0011287549938529097,1,1,0.0
480,7,1,8.199596972377865,16.39919394475573,16.199203774697732,0.060673553515215826,0.02749851112347125,0.02286104028960389,1.3860406292230891,3.413017865667854,0.5334438115047533,0.0605531729129253,0.027340957916495146,0.0008487003008646916,1,1,0.0
481,8,1,8.199596972377865,16.39919394475573,16.199203774697732,0.06551441541061671,0.0318375705423856,0.029611767575378176,1.318935946389658,3.5507003413558493,0.5868232028770421,0.06545300790711757,0.03169349955895651,0.0027842064104803797,1,1,0.0
482,25,5,8.199596972377865,7.899611717290869,7.399636292145878,0.02184051429970436,0.00898733075765538,0.008163005109923528,1.321421529871344,1.8002169064887568,2.7574440911206324,0.021512274150147805,0.006748403851456369,0.006342035575282544,0,1,0.0
483,11,5,8.199596972377865,7.899611717290869,7.299641207116879,0.016918259953317118,0.006235181834403689,0.005055360440706992,1.4137992069856296,0.864996607442265,0.9646135052989422,0.016763284226905716,0.0021883790958650813,0.002333842850937712,0,1,0.0
484,5,1,8.199596972377865,7.899611717290869,16.39919394475573,0.024211800654491217,0.006802889006063511,0.004362996502899899,1.398091618694778,0.7047625017220724,3.453025902705008,0.02411514023877812,0.0015543537189803688,0.004230345294625217,1,1,0.0
485,8,2,8.199596972377865,7.899611717290869,16.39919394475573,0.016009730197631286,0.005623191839192175,0.004563436449886207,1.3869217724579528,0.9123848940525647,3.3691071220691526,0.015837132446432794,0.0026731586811096007,0.00449921782571191,1,1,0.0
486,8,1,8.199596972377865,16.39919394475573,16.199203774697732,0.034625912027202825,0.014748732111362087,0.013567420176703029,1.3265420482922963,3.5304611801735746,0.5028387303626403,0.03414472945609533,0.014565592254018872,4.202061551612443e-05,1,1,0.0
487,8,4,8.199596972377865,16.39919394475573,4.19979357121793,0.04069867312528781,0.027291511516936803,0.008552048899135325,1.3925471339455413,3.3449239831526825,2.019659242603943,0.040396945557279886,0.02722178716032431,0.008183074880331176,1,1,0.0
488,6,2,8.199596972377865,16.39919394475573,16.199203774697732,0.059913751771364286,0.03476374829591332,0.03155119669181338,1.2878284947321816,3.5866222726909314,0.5527463252006726,0.05973899317019841,0.034645322205963676,0.001787612000473393,1,1,0.0
489,21,11,8.199596972377865,16.29919885972673,7.999606802319867,0.016740234303030063,0.007878518578683297,0.0076794641397738015,1.443357176670645,3.576084829884792,1.4233750695822351,0.016573890014343035,0.0075878112310503445,0.0028434036822862314,1,1,0.0
490,18,6,8.199596972377865,16.39919394475573,7.399636292145878,0.01976960791015864,0.0067282284367163134,0.005550613714425159,1.4720559923983672,3.350293378333106,1.3370260291558225,0.019523070681836216,0.006662296685069161,0.0038199796045819143,1,1,0.0
491,2,1,8.199596972377865,7.899611717290869,16.39919394475573,0.029313199165272606,0.0074265970667570435,0.006822694138146456,1.4187782230706745,0.6740544974833114,3.399866113287061,0.028887563275115682,0.0012794695531913826,0.006759874284410375,1,1,0.0
492,31,10,8.199596972377865,16.39919394475573,4.499778826304926,0.03918146441532045,0.020881285925464982,0.015396339211120932,1.3349318115171656,3.68950271182797,2.043285791828133,0.03894874139229071,0.020602207571959685,0.014591510252025488,1,1,0.0
493,13,4,8.199596972377865,7.899611717290869,1.3999311904059768,0.025929735802756426,0.008902678773248131,0.008316389496410479,1.4182066421606123,0.6670850401370814,12.955677549526786,0.0254163308930706,0.0018307128392444612,0.0060798025822185724,0,1,0.0
494,11,3,8.199596972377865,16.39919394475573,1.7999115305219702,0.028596004221829518,0.014070062242132435,0.011026129231995516,1.4158386335948023,3.171865360155067,3.838837914511709,0.028404766939625223,0.014002053806500141,0.010603475388796453,1,1,0.0
495,8,2,8.199596972377865,16.39919394475573,8.899562567580851,0.030870802524695998,0.028444297279136575,0.005673943639460074,1.3605006732526022,3.320638921764555,1.7376525908901925,0.03051420504614042,0.028334050002378493,0.003568432601211454,1,1,0.0
496,10,3,8.199596972377865,16.39919394475573,15.899218519610734,0.021985816088977643,0.019204047791513214,0.00439843384931858,1.296716692095174,3.525242247346114,1.1315209617817175,0.021962519559647318,0.018951549604821795,0.0027950274565073556,1,1,0.0
497,31,9,8.199596972377865,16.29919885972673,14.299297159146766,0.012868790941408106,0.007557254668880256,0.0046609957954090574,1.5083398021460965,3.871393319350176,2.9900710703381037,0.01261443639311474,0.00737323475459901,0.004290758654270067,1,1,0.0
498,23,8,8.199596972377865,16.39919394475573,7.499631377174874,0.022085624552770067,0.01035906130489109,0.007346742051512394,1.46241512563563,3.5173339040408678,2.0029722423039686,0.021879360794402267,0.010149550927159367,0.004143972785559096,1,1,0.0
499,1,1,8.199596972377865,16.39919394475573,8.499582227464861,0.049921697084367576,0.0236559015145358,0.0061460867359854525,1.4216348383685755,3.3054931331789703,1.6058864358225549,0.04981441459287445,0.023484604044040337,0.0030136270461712045,1,1,0.0
500,10,3,8.199596972377865,13.89931681903077,5.699719846652906,0.045299043464941256,0.010816177518645413,0.010361879010442549,1.4104097122123136,1.351377833269595,1.4777784450377922,0.045025187299801775,0.010469579849826195,0.008459753982750345,0,1,0.0
501,32,19,0.8999557652609851,1.3999311904059768,0.6999655952029884,0.010647356356422088,0.010102304179041509,0.010074136077365,12.127804295993453,2.5644068199529997,0.903268070091169,0.007558294443254465,0.002028850712075203,0.0017418679914646545,1,1,0.0
502,22,8,8.199596972377865,16.39919394475573,0.8999557652609851,0.02635639851475952,0.02513586441014587,0.015286799118474245,1.3105587405968464,3.6132002959929537,5.648852266352791,0.025853705365148756,0.024978182523103548,0.012334411928091885,1,1,0.0
503,22,5,8.199596972377865,16.39919394475573,6.399685441855893,0.01613463185283221,0.010458782916124692,0.005121666021387895,1.548526345842589,4.075504323487223,4.823667646508298,0.01583503131790742,0.010285681123190527,0.003690354308027573,1,1,0.0
504,1,1,8.199596972377865,16.29919885972673,8.499582227464861,0.11447568366696323,0.032845994467965725,0.013127102901321531,1.407409330248484,3.374502700061896,1.3117767320653968,0.11423215762086841,0.03258275202804182,0.0060514327383713595,1,1,0.0
505,18,5,8.199596972377865,16.39919394475573,7.899611717290869,0.012206589937816138,0.008301884634598002,0.003771514800504239,1.6513286357280919,3.024705771991222,1.6470874180153032,0.012043423344024664,0.008284995776671118,0.0027230508770304408,1,1,0.0
506,23,13,8.199596972377865,16.39919394475573,1.2999361053769785,0.011216616437889643,0.0068712746884512866,0.005789803397885506,1.6978503610539804,2.9448293608776055,2.2050467470408623,0.010986095304362481,0.0068177566242027445,0.005459337158874936,1,1,0.0
