,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics,target
60,49,31,13.750000000000002,14.333333333333336,15.416666666666668,0.011175871060999123,0.01089545111952418,0.010684924359681791,1.7035887565785117,1.5057380207962865,2.805639522296673,0.010843982639874555,0.009531633666216715,0.009322606752253847,0,38,19,13.1072335545179,15.646760055705741,17.203244040304742,2.5212408102764483,2.3257730578951774,2.176429690519103,2.0755985768091136,4.725699459055988,1.6326802588903035,2.49270961349977,2.178988064211963,1.919406729345056,0,0.0
61,46,26,8.833333333333334,9.583333333333334,8.583333333333334,0.010675517764687429,0.009960133963964023,0.009688353337834313,1.989486290147326,2.092310557101655,1.0761580488959908,0.01053596200474201,0.00780772517310345,0.00886681088756772,0,42,18,8.601622020152371,8.765462439583844,9.584664536741213,4.118450193510261,3.7082971032103167,3.0109426138830955,5.191080401090346,1.0760614342624137,2.1558888202078066,4.07021109359501,1.4181657521385502,2.4661122543125993,0,0.0
62,52,42,14.333333333333336,15.666666666666668,16.166666666666668,0.008775018337155495,0.008775002552912267,0.008182923751099353,3.5711480388980306,1.0893688546189821,0.9890165427707416,0.008366709031556594,0.007525747414750537,0.007044799851111894,0,43,22,8.601622020152371,8.765462439583844,8.437781600720898,4.1402500628234575,2.924612233234741,2.2471571544829168,1.2477941768704568,0.9247029073494986,1.4669356916460714,4.07173680034623,1.8081834643827928,1.6505214399221655,0,0.0
63,51,35,8.583333333333334,10.750000000000002,9.083333333333334,0.0055797501251718,0.005337284191911529,0.005296100478312775,9.995435329001907,1.2839766238728885,1.581575064101159,0.005324422321007405,0.00507278405849106,0.002107074014344878,0,41,27,8.765462439583844,9.584664536741213,12.04227082821332,2.7104634014564115,2.662913953074341,2.5944017622500035,2.406680303827045,2.623853740457278,2.1365632238385217,2.6512068276720058,2.5086415181572845,2.4786176374213524,0,0.0
64,7,2,8.487333736396613,16.851662636033858,0.6150241837968561,0.016858372008783557,0.01394912021432698,0.004940442714707286,2.1167462982062517,1.3141308762530741,2.248937549756823,0.01679055640914947,0.013893241616072293,0.004549279305317967,1,10,1,8.464328899637243,16.928657799274486,8.101571946795648,8.820236929649095,2.3513503028475524,1.8308376741578312,2.4439903663203637,2.3129378715587734,0.797060232249251,8.7935308216222,2.322485827903774,0.8117614075203166,1,0.0
65,4,2,8.487333736396613,16.851662636033858,0.7380290205562273,0.013849535817973562,0.009117967590738246,0.0023085743608447016,2.060875027511244,1.3196487683850933,7.599213030044926,0.01374126606205182,0.00907657383652461,0.001954858311630615,1,6,1,8.464328899637243,16.928657799274486,8.101571946795648,9.06112191885282,2.683929567243444,2.0385334912802566,2.443530819832745,2.4247238137467093,0.7776313216858881,8.93105885769952,2.6396828297257624,0.682648187890021,1,0.0
66,11,4,0.9840386940749698,8.487333736396613,1.2300483675937122,0.010879550782808091,0.009147829988050036,0.0075018499177857065,5.494481865021319,2.107287527558725,0.6374000766083601,0.01054273433723138,0.008869445359729722,0.001492605048041478,0,8,1,8.464328899637243,16.928657799274486,8.101571946795648,10.064663032017744,3.0507040030466164,2.1419670999119336,2.4724191833683165,2.4080020464118377,0.783032481805833,10.062882500432483,3.0248884859561675,0.6315474797886649,1,0.0
67,11,5,16.851662636033858,8.487333736396613,5.0431983071342215,0.0048427674838523145,0.0034246273128840828,0.002312126723882023,1.2998894836140948,2.1945712612287167,1.2421210993407072,0.004840881395201338,0.0033477067760285468,0.002119681810640372,1,12,2,8.464328899637243,16.928657799274486,8.82708585247884,8.068606191352236,2.192940467196648,2.0400589413572288,2.4605919803704097,2.37262297054005,0.8342032254918479,8.009514335785436,2.1784241033770644,1.2185922398802336,1,0.0
68,4,2,8.487333736396613,16.851662636033858,5.0431983071342215,0.019407259570949142,0.014827189237338206,0.002648281940597632,2.074712411934698,1.3161711207285123,1.395295858703129,0.019305398239779305,0.014719983490320608,0.0025415801001364207,1,12,1,8.464328899637243,16.928657799274486,4.2321644498186215,9.686711407634297,2.6357774603967368,2.3620921747300403,2.4245468887384902,2.353560481045008,2.293248212603821,9.659027434691312,2.5819385131180477,2.265780365341013,1,0.0
69,14,9,16.851662636033858,1.7220677146311971,1.96807738814994,0.008567815687997147,0.007574015205188345,0.006960410420796342,1.2975221518832143,2.262520523845419,1.8340235951581363,0.008498377817070907,0.007153749124693329,0.004248382293113447,0,11,2,8.464328899637243,1.692865779927449,1.3301088270858523,3.877337640214512,1.3952107142906829,1.106327331205211,2.4610407445898517,9.704414883908434,1.4323008661069245,3.8487804319165235,1.1932704106726664,0.11497379700588306,0,0.0
70,5,3,8.487333736396613,16.851662636033858,1.2300483675937122,0.02907648353819192,0.02269966629055094,0.006112886770215876,2.071833182865987,1.326889941045664,1.6879772613866741,0.028961951600230344,0.0226335453734843,0.0059511580740071335,1,13,4,8.464328899637243,1.692865779927449,4.2321644498186215,5.047134558408372,2.270260214840424,2.2554293056954937,2.4023259368831305,2.382896476088879,2.4132998776013608,4.987927095840088,2.076805256599322,2.1051177455685184,1,0.0
71,3,2,16.851662636033858,8.487333736396613,5.0431983071342215,0.018316856633010373,0.011874543932540308,0.001991334334224846,1.3163493841056209,2.055059900937991,1.4063208898579802,0.01829467184015677,0.011787540143128558,0.001881520532977585,1,12,3,8.464328899637243,1.692865779927449,16.928657799274486,8.358964523188744,2.0309926948763435,1.6899465072525834,2.4764800479826334,2.471242397994585,2.4687067392427764,8.304123353283646,1.8951410738591647,1.6597025071508082,1,0.0
72,9,6,8.487333736396613,16.851662636033858,0.8610338573155986,0.015120207438450228,0.011852387858786895,0.00844845153816569,2.161862812468769,1.3333974232387504,4.107346094981952,0.014992405972902911,0.011824900583628202,0.007225487141925882,1,16,4,8.464328899637243,4.2321644498186215,1.692865779927449,5.833044609066975,3.4611342014052973,2.2359620963433744,2.3968638958947963,2.4579714449346994,2.4767034687188048,5.795609199447687,3.37094784852468,2.055784219968971,1,0.0
73,2,2,8.487333736396613,16.851662636033858,5.0431983071342215,0.029428695429292436,0.026335946101835532,0.001983963311468284,2.0761085941321795,1.3222619312437587,1.441788989672169,0.02934746504972444,0.026228667207224943,0.0016637940390652407,1,12,2,8.464328899637243,16.928657799274486,1.692865779927449,8.555777000710279,2.5436026730497847,1.9501017645540089,2.4488151495778823,2.5631092922556036,2.4689522293876873,8.47801395634001,2.494448244936602,1.7991655165843992,1,0.0
74,5,2,16.851662636033858,8.487333736396613,5.0431983071342215,0.01610546586898839,0.014178909884292781,0.0019360189092108245,1.318034707658029,2.0836813969430352,1.2630777998759513,0.0160716079169377,0.014073586648046017,0.0018826855784868566,1,13,2,8.464328899637243,16.928657799274486,1.692865779927449,7.766055192245033,3.1490648552910536,2.2444809470171547,2.4744453818675254,2.570108963614956,2.468342478509358,7.730344696645394,3.094626705903756,2.093830347990533,1,0.0
75,7,2,16.851662636033858,8.487333736396613,1.2300483675937122,0.011405800920501431,0.010577104538866398,0.0020465349808670773,1.3051646276939834,2.0872696780835867,2.392649613405184,0.011348487180877507,0.010488194894675505,0.0019137694520075116,1,13,2,8.464328899637243,16.928657799274486,1.692865779927449,8.82522254980324,2.3145245657329463,2.1564150517115537,2.434206299223945,2.2264937783094467,2.5220822815434385,8.775384959052143,2.2856231174182864,2.0489743868323984,1,0.0
76,3,2,16.851662636033858,8.487333736396613,4.182164449818622,0.03128481339647726,0.03092281260241255,0.003336135520934257,1.3265411625430374,2.0437126167598336,1.204902031154809,0.031248333779570037,0.030846956286280505,0.003185553250691867,1,12,2,8.464328899637243,4.2321644498186215,16.807738814993957,7.380291926648688,2.8350557377118744,2.140096648274866,2.4245934226699717,2.2379492223073427,2.752502964555134,7.34794052053839,2.6827442562982653,2.1132256904981843,1,0.0
77,6,3,16.851662636033858,8.487333736396613,1.2300483675937122,0.0294097869149934,0.02550464598895673,0.005338312745071035,1.322671521358103,2.0589373746723822,1.28853546038326,0.029326656144514317,0.025278746315879355,0.0049977314778645475,1,11,2,8.464328899637243,16.928657799274486,1.8137847642079807,8.612964276899396,2.676485998414869,2.083310377241598,2.4254479155862896,2.483187594054783,2.0381294867646655,8.483565403418122,2.6583174148887916,1.9530444838020504,1,0.0
78,3,3,16.851662636033858,8.487333736396613,5.0431983071342215,0.02039696458053613,0.017393829890848617,0.002810562596521589,1.3090585996064021,2.0669903571783266,1.2093611694652182,0.020366420151167002,0.01732656253884323,0.002582691989102099,1,10,2,8.464328899637243,16.928657799274486,1.8137847642079807,8.312919091733301,3.5757825455541767,2.061098775741056,2.4637420744024894,2.532796286739625,1.9501364305821376,8.209529562686685,3.5114790149799298,1.8567141130392137,1,0.0
79,4,3,16.851662636033858,8.487333736396613,5.0431983071342215,0.012550053730605559,0.0064181414348238545,0.0018353169109002684,1.309328317697151,2.08564192293062,1.255878190374844,0.012524502652550007,0.006353219638171089,0.0017317867175995285,1,13,4,8.464328899637243,16.928657799274486,8.101571946795648,8.993110709736243,3.4416481158368186,2.033671058045095,2.439731281808264,2.7100059882413063,0.8156432009533603,8.963219536976801,3.399392052619977,0.8506311757988756,1,0.0
80,5,2,16.851662636033858,8.487333736396613,0.7380290205562273,0.03496099643652111,0.031408810730459674,0.005722342531222007,1.3257480589304578,2.032255234738926,1.7581882480639877,0.03493868280841187,0.03132167193431922,0.005587257518111022,1,16,2,8.464328899637243,4.2321644498186215,16.928657799274486,9.153183956055207,2.64161789172802,2.1932897053575835,2.4172794790967203,2.4082386463831327,2.5232032260754806,9.145986948855384,2.5694241793732897,2.1464060352383143,1,0.0
81,3,2,16.851662636033858,8.487333736396613,1.1070435308343407,0.03667480195590817,0.033856838927489585,0.004093994916609379,1.3271255386560483,2.017898448165724,1.7189667354277312,0.03662827527741234,0.03361657266020936,0.003853586103587855,1,12,2,8.464328899637243,16.928657799274486,8.82708585247884,9.286956410793325,2.318487590701785,1.9515012067188728,2.447657226650108,2.301195653711261,0.8642368747313043,9.27148960155252,2.26305724325264,1.0425489601198348,1,0.0
82,7,2,16.851662636033858,8.487333736396613,1.599062877871826,0.019987929354527763,0.017682701089918353,0.003206348598430869,1.307899157195635,2.0395231891487953,1.2446144335703178,0.019868403203956313,0.017479483975662683,0.002773035069633413,1,10,3,8.464328899637243,16.928657799274486,8.101571946795648,10.012399931708977,3.5648055014156097,2.123498726073003,2.4360119804030234,2.381563307780766,0.7932625419552011,9.97327381800552,3.479852293718121,0.877538788645924,1,0.0
83,10,4,16.851662636033858,8.487333736396613,1.7220677146311971,0.009010738384855662,0.00626918363809497,0.002288089057494143,1.304791566793682,2.198749830028092,1.5461177120000276,0.008990132187649711,0.006247613869391451,0.002158736562590593,1,10,3,8.464328899637243,16.928657799274486,8.101571946795648,8.96299793442458,3.264958379800892,2.093183037860993,2.4371728700815396,2.5723619601140797,0.8876300430117823,8.870469647435753,3.209250897552718,1.0718576178459749,1,0.0
84,9,4,8.487333736396613,16.851662636033858,13.530532043530837,0.018931606573129933,0.006848090185619335,0.003216277173320642,2.048015268252229,1.3447500585570822,1.3436467984752625,0.018802568387238375,0.006823294522822903,0.003184620848697197,1,10,2,8.464328899637243,16.928657799274486,8.101571946795648,10.739288198566856,2.5571092457918114,2.346060596763683,2.463135581469885,2.38548412298411,0.8143675044234442,10.688025074532426,2.5334996117848028,0.9568870751230181,1,0.0
85,6,4,8.487333736396613,16.851662636033858,5.0431983071342215,0.010843476214636343,0.007189956457354585,0.0022310907480201764,2.05549167609702,1.3246862356473343,1.3594127735911812,0.010775415197947375,0.007155584198380346,0.002057639188396119,1,14,2,8.464328899637243,8.101571946795648,8.82708585247884,11.019415737991075,2.5401669807135576,2.122741339064571,2.418042142575814,0.8535952529967261,0.8195407352583999,11.007054085827136,1.2436984097796062,0.9676329022256376,0,0.0
86,4,3,8.487333736396613,16.851662636033858,12.669498186215234,0.011401212999076404,0.006642598890599129,0.0017402762000847574,2.0643695396878314,1.324371033792147,1.1262288720821942,0.011311471074676008,0.006597405589719783,0.0016770674634858606,1,20,7,4.2321644498186215,8.464328899637243,12.696493349455864,7.292721961981813,6.538890289020232,2.127316763159545,2.4403234780991383,2.3798995025707654,2.1895528879686736,7.285259965180384,6.533258248879082,2.072711575824922,1,0.0
87,10,4,8.487333736396613,16.851662636033858,5.0431983071342215,0.008566127519448609,0.00562271790806664,0.004178784373523302,2.028826956661547,1.3444954628556047,1.2402476240069973,0.008452020804221505,0.005592948547443849,0.004003262483464124,1,13,4,8.464328899637243,16.928657799274486,8.101571946795648,9.225052795081627,4.289933151839358,1.9270999836282496,2.497869543108294,2.372274958090287,0.7302893587059174,9.173964410181497,4.27333468550174,0.5488007673992967,1,0.0
88,12,8,8.487333736396613,16.851662636033858,5.0431983071342215,0.00796261009611597,0.005815868572940799,0.003815455453262554,2.016320802260182,1.312823650957938,1.2432500107711988,0.00786341904085536,0.005743031518112427,0.0035809306507602555,1,14,2,8.464328899637243,16.928657799274486,4.2321644498186215,9.476173819400824,3.371943393437604,2.080526839355409,2.474712118920621,2.3828694452766683,2.4705264835252763,9.435120861578374,3.3224730604405894,1.9105529767108014,1,0.0
89,8,6,8.487333736396613,16.851662636033858,0.8610338573155986,0.007798756916146887,0.006235643196556464,0.004795220454409354,2.0178820851465247,1.3147109821660763,3.6720702816757003,0.007756672480595994,0.006179399529204116,0.004588997172094776,1,20,9,4.2321644498186215,8.464328899637243,16.928657799274486,6.862335513228118,6.812305255902205,1.9251634160194553,2.437134460363218,2.3638537482466973,2.369269759854177,6.842056270043576,6.737826218269865,1.8901722459319081,1,0.0
90,10,6,8.487333736396613,16.851662636033858,1.7220677146311971,0.014307346787123044,0.011807641255826472,0.0051097130386614144,2.1353728231250955,1.38925355748961,1.1736133202518406,0.014214788024638438,0.011707528093325781,0.004936566018925858,1,14,4,8.464328899637243,16.928657799274486,8.101571946795648,9.47833155667419,4.11582455515822,2.021182888300679,2.4705521547908944,2.404141776300662,0.7842887055704182,9.432793906867097,4.040577284724724,0.7253626551517471,1,0.0
91,14,7,8.487333736396613,16.851662636033858,4.182164449818622,0.012778361149754192,0.009504445896915577,0.005813035874680586,2.039986695549217,1.3161311384703254,1.5183947011835102,0.012698711090557415,0.009434643802141483,0.005582941841610766,1,16,7,8.464328899637243,4.2321644498186215,16.928657799274486,7.2939337244422635,5.492703658465077,1.8984399226576951,2.4797556495944093,2.452394609390346,2.2857382266799675,7.263146100463995,5.270859708811032,1.8482083947421422,1,0.0
92,9,6,4.182164449818622,16.851662636033858,12.669498186215234,0.016493241060690042,0.00854267003215363,0.007266448501476377,1.5290916139893014,1.3261267860750081,1.068587760372239,0.01645953492002446,0.008485679953162444,0.007206793977786761,0,19,8,8.464328899637243,4.2321644498186215,12.696493349455864,7.155533082583108,6.181395392912275,2.2670612523638303,2.3741897187682355,2.436388912356996,2.1990798724111187,7.133132894210315,6.133786250135915,2.2377341610006436,1,0.0
93,34,16,11.824444444444447,0.8114814814814816,1.2751851851851854,0.004757344830852166,0.002530618194500169,0.002284981233061491,3.7949652174260535,2.099912709270625,4.322264351243838,0.004720733154307434,0.0024745474981076555,0.0014821739967249296,0,20,5,11.623931623931625,8.888888888888891,10.940170940170939,3.4370957411466403,1.7730515342154665,1.6445376853887852,4.490676348526378,2.3801374745793,6.64816493118677,3.390434306807094,1.6691832175672525,1.4958838650585848,0,0.0
94,22,7,11.940370370370374,0.8114814814814816,1.1592592592592594,0.006829430752360354,0.006584534563168765,0.00601031727030125,1.495033764297176,2.3336920165998327,1.1615697641033638,0.006749028444110554,0.006487244961935888,0.0036797368148060736,0,25,9,11.851851851851851,11.623931623931625,10.370370370370368,2.955213496129547,2.930854062004208,2.250276014887445,4.903733235828852,0.9078387130949608,5.207438642634955,2.8772080251211767,0.6466160942950356,1.4074650792879906,0,0.0
95,6,1,11.940370370370374,0.8114814814814816,1.3911111111111114,0.010401812972752823,0.002809030863773237,0.002426230819497101,1.3787586866773154,2.038656091283852,1.4140005401779447,0.010339089240780865,0.0027444562260397665,0.0016622458611455083,0,16,4,11.851851851851851,10.598290598290598,11.282051282051285,4.436547286350059,1.7776623659744513,1.442603065047492,2.5552913362860323,4.666167966125869,1.8274100372219095,4.428452680049388,1.1668596221952194,0.5777050738235123,0,0.0
96,6,2,11.940370370370374,0.6955555555555557,1.1592592592592594,0.009634077837378293,0.003242205929331052,0.00317949685617664,1.345899146988998,3.3194204428900993,1.1233524385526774,0.009589909393707012,0.003040980725328784,0.0026097840971514375,0,21,5,11.851851851851851,10.484330484330485,10.142450142450144,3.1005907620660316,2.0674382345048703,1.4466033510197198,2.8196361300350077,3.3293445990682216,0.8343508632189582,3.0410778678576866,1.7663386147727178,0.5199841271213846,0,0.0
97,34,19,11.940370370370374,3.1300000000000003,0.9274074074074076,0.006240006202651622,0.004134448433069508,0.003753502663336911,3.0016387922751306,1.6280626898130528,2.3250559338757295,0.006150571460656235,0.004016746858736355,0.003257701244661536,0,30,6,11.623931623931625,12.079772079772079,8.091168091168091,3.333870621668673,1.6371025888778024,1.5055240074285472,3.250194174165941,2.1338865502062987,2.2259515599819224,3.2043132438677584,1.3480496789460101,1.3011819554609199,0,0.0
98,15,10,11.940370370370374,1.2751851851851854,0.8114814814814816,0.008643745820442028,0.005524945799622586,0.004952341969314178,1.5202978275290917,1.4635271956604115,1.9325604074817262,0.008616693059153342,0.0053953464031035805,0.004134485420248598,0,22,11,11.623931623931625,11.851851851851851,12.193732193732195,2.482481369541852,2.412842522622073,2.0372822589923945,4.94009984643688,0.9211319918924943,1.2199800140494546,2.4450665734882793,0.535998653441208,1.3834163294870772,0,0.0
99,8,4,11.940370370370374,1.2751851851851854,2.3185185185185193,0.013245045036070218,0.005060345160267386,0.003717412847048718,1.3962857360833425,1.1490007508016475,2.700987397833618,0.013153626603480035,0.004782885724821755,0.0030272886747116966,0,12,6,11.851851851851851,10.598290598290598,12.193732193732195,4.065298125371677,1.823405012349044,1.5940003123555249,2.605432143529214,3.9396969935132944,1.6184163224662171,4.0118108018551455,1.1091562359662195,0.6149268042758828,0,0.0
100,1,1,11.940370370370374,5.912222222222224,0.8114814814814816,0.013639455396769494,0.002624572857252226,0.0019326580112613925,1.3703880248189222,2.178038604668508,2.2436835104687605,0.013620299686385279,0.0025400929187635556,0.0018936569301274868,1,18,8,11.851851851851851,10.598290598290598,12.307692307692307,3.6481735328120055,1.5650705543466927,1.4768421583993387,2.6628582881669303,6.581501599207911,1.5839569220813132,3.6064727293668253,1.257607642594335,0.40222914158492884,0,0.0
101,13,1,11.940370370370374,12.751851851851852,11.244814814814816,0.015727528341916753,0.003759398692544329,0.0034327332990217317,1.6268304487241068,1.9290466978343517,2.6544348262094104,0.015416213876168578,0.0027740776484814094,0.002743379257143446,0,17,9,1.7094017094017095,3.532763532763533,2.7350427350427347,3.838004672201616,2.750315924298865,2.3056226815849934,2.469276448832465,2.696558924134873,2.0935180437257586,3.683880960981407,2.7038940955262967,2.1623551755101715,1,0.0
102,6,3,11.940370370370374,1.0433333333333334,1.2751851851851854,0.014824445235416669,0.004673082022911547,0.00391991964596591,1.4420611651236612,1.8305041622084017,3.5180160645546046,0.014789213200130508,0.004553390153565376,0.003288406151223202,0,24,15,1.7094017094017095,11.623931623931625,7.635327635327635,2.7494277577907713,2.647683915375372,2.114907029890372,2.6761117943372295,4.232042051513886,2.527563271075593,2.62843591354836,2.6295520211420427,1.9650302797647927,0,0.0
103,4,3,11.940370370370374,6.0281481481481505,0.8114814814814816,0.017014360108467776,0.0035961268436625624,0.002720134630643637,1.3820690517544278,1.5152116991835598,1.3748573356712406,0.016940893873007866,0.0034425290308857264,0.002639261109619227,1,7,0,11.851851851851851,12.193732193732195,11.054131054131057,5.135535374588776,1.7559858446242238,1.7210988721645528,2.510372969647733,1.460167083068285,1.8980736388087536,5.085868712273428,0.6748172528505603,1.0090216648267736,0,0.0
104,11,5,11.940370370370374,0.9274074074074076,1.2751851851851854,0.010640741844300135,0.003831545646458117,0.0037047038790844174,1.3485211451717163,5.023891044398688,0.6757236292182345,0.010607753231260321,0.00373913059435521,0.0009448424431420226,0,9,2,11.851851851851851,1.7094017094017095,10.484330484330485,5.207888615367585,2.001458665043364,1.6611829215087155,2.541600294809996,2.7873094605082205,6.155608994812724,5.167505271025676,1.8799827105157267,1.0867849038839688,0,0.0
105,5,2,11.940370370370374,12.751851851851852,13.215555555555556,0.03275702534939135,0.006802480392533402,0.00612124436337424,1.6152115134220253,1.8570238374544772,1.030897323100291,0.032741950366174895,0.0049599463417244714,0.0056189230845498815,0,19,8,2.7350427350427347,3.3048433048433052,3.988603988603989,2.4705021328168804,2.333307792433144,1.982076095218125,2.4812888345165653,4.031176322936499,1.6920817577501097,2.3615489140025803,1.6903948355159932,1.123347589951128,0,0.0
106,2,1,11.940370370370374,11.476666666666668,12.751851851851852,0.03165228836480096,0.0033072225074552387,0.0031643560842476693,1.462368788224694,3.9078487240876143,1.5239230174677942,0.03163322422831905,0.001558539114915979,0.0017078926426516655,0,19,10,1.7094017094017095,3.3048433048433052,3.988603988603989,3.1464036876777453,3.1241125556610205,2.800332241463387,3.0441527451876507,3.7650184912190348,2.52646288358752,2.980748744359079,2.781719617207869,2.3169713732217825,1,0.0
107,3,2,11.940370370370374,0.8114814814814816,6.0281481481481505,0.01789814823767496,0.002809632949898627,0.002557141480817569,1.3397606261274433,1.1975371652507363,1.5894035285316477,0.017822431706650554,0.002704849982136595,0.0023099117798755934,1,5,1,11.851851851851851,12.193732193732195,13.219373219373221,6.977178276869063,1.8932581286733825,1.6896665182145831,2.6212268483404415,0.884755736153295,2.483429865167352,6.940833028965726,0.3131619179285072,1.1956156059224319,0,0.0
108,17,9,11.940370370370374,1.1592592592592594,1.6229629629629632,0.009993818797822431,0.007974950506029829,0.005672212474457821,1.328882094999969,2.614291718608877,1.142084838668449,0.009924850857704318,0.007741624941898798,0.0020759748481138183,0,3,1,11.851851851851851,1.7094017094017095,10.484330484330485,5.519264178686382,2.5118698568921007,1.6668774849477614,2.6952106280410533,2.780230387185732,6.0099973729571445,5.484528261237208,2.418827650616973,1.5214854151917314,0,0.0
109,7,2,11.940370370370374,10.317407407407408,11.128888888888893,0.0126229606217585,0.003324461633303105,0.003289132132648933,1.340374906451018,2.127621919223529,3.3405955993409435,0.0126199319121217,0.0032776336568452755,0.002879780618627268,0,22,7,3.3048433048433052,5.470085470085469,7.2934472934472945,3.1815476599893238,2.558002834263257,2.4745454040331296,4.3769938445714125,7.489753487792349,2.336483411664375,3.0864308404780627,2.2425264009786496,2.289831905030985,0,0.0
110,22,14,11.940370370370374,1.2751851851851854,3.2459259259259263,0.005691327913949315,0.004164350032507589,0.002147953298130713,1.3526435191867847,1.4309924367379114,3.0215866230058026,0.005677797275142152,0.004129134049228313,0.0019944830876233825,0,6,2,11.851851851851851,10.484330484330485,1.3675213675213675,6.026824875759297,2.8507635397890874,1.5032382749049331,2.727192564323076,3.9997429387431396,1.4820172142432728,5.9447045477396845,2.4697078519931717,1.4095143565684898,0,0.0
111,11,4,11.940370370370374,11.128888888888893,10.665185185185187,0.027714691560373362,0.011358403156139422,0.008920337952914817,1.881625467761964,1.274377620892622,0.9073268449455014,0.027238406651969565,0.006415615698404187,0.005020787944128654,0,28,14,8.774928774928775,8.205128205128204,7.521367521367521,2.9553193019946216,2.7614877972183614,2.676803683328232,6.043480895475398,2.4114890966664717,2.2409278332779365,2.90001574443388,1.6893571768798048,2.3082364913920426,0,0.0
112,13,3,11.940370370370374,11.128888888888893,10.317407407407408,0.01451354799565445,0.005036967611192448,0.00450243573661994,1.3500342342462517,1.40796984167811,2.3806303368084514,0.014445816627452005,0.0037969200130880103,0.004246250737283084,0,19,8,7.2934472934472945,3.3048433048433052,5.470085470085469,2.98271688542734,2.78822343881462,2.4693612104654137,2.7986770571884776,4.680438668700521,2.9977447529077352,2.8893577423996564,2.618000502161339,2.100900717848772,0,0.0
113,20,8,11.940370370370374,1.2751851851851854,1.7388888888888892,0.005020992898253791,0.004315210011433529,0.003964431032007909,1.3252928973468698,3.3371533408569807,1.6348670312196933,0.0049486884320398715,0.004010972663376531,0.0026812140206356944,0,18,4,11.851851851851851,10.484330484330485,1.3675213675213675,3.5518166440302705,3.3842268889127833,1.4955206040601634,3.5552768497889957,4.393797352966999,1.9480615513101682,3.50185192115543,3.098357372241353,1.3270205240875066,0,0.0
114,21,7,11.940370370370374,11.012962962962964,11.360740740740745,0.007154027188235062,0.0038880088825730993,0.003093557959446061,1.7994511178557389,6.284685155937211,2.581196862221816,0.007093406569807333,0.003704489668433499,0.0008017114892703908,0,27,13,8.205128205128204,8.774928774928775,5.356125356125356,3.4428605153273253,3.3933317602575217,2.9163216742827345,3.3395283818840795,2.390012594211669,2.3016009930082646,3.4074830245104524,2.3046875094696757,2.5483779009621808,0,0.0
115,22,9,1.0433333333333334,11.940370370370374,2.086666666666667,0.008179470995358288,0.007766147259355545,0.005496482393736753,2.9779646596287472,1.2804046168333798,1.5079264333039077,0.008042374170167843,0.007703662898624046,0.00431813327538553,1,14,2,7.2934472934472945,8.091168091168091,6.6096866096866105,4.362501643842224,2.2347642824716383,2.151435507908403,3.058062721629767,4.133212957092795,2.4994641144056473,4.247261658111858,1.9530195267976482,1.1435654405463556,0,0.0
116,36,21,11.940370370370374,2.2025925925925933,0.8114814814814816,0.0037886546902545577,0.002880377211304153,0.002440825181311113,1.3864669186381775,3.2169520324994068,2.0844987822026937,0.003689685641200716,0.0027358753161952016,0.002193777154582105,0,26,9,10.484330484330485,11.965811965811966,9.116809116809117,3.0631892426030896,2.660773249702708,2.105794407741051,5.058280993068095,2.103376051405462,3.221082168666939,3.0056523227649965,2.3573030070908207,1.5897019832005244,0,0.0
117,19,8,11.940370370370374,6.0281481481481505,9.73777777777778,0.007805171508692783,0.0029972812286611452,0.00278947525320496,2.523395653976806,1.417189657092294,2.1783044036209986,0.0077710903543858,0.0029027228385022155,0.0025914846337074695,1,9,4,11.965811965811966,11.396011396011396,10.598290598290598,4.27733574572495,2.5421432622282167,1.8577606940550715,3.812409293931964,1.522775854233089,5.656087734928192,4.138793696439949,1.0238650838814596,1.596041143595344,0,0.0
118,22,17,11.824444444444447,9.73777777777778,6.0281481481481505,0.004830319747186112,0.00322143163177595,0.003203363231637995,3.4752703102752776,1.6914080504024724,1.5049990007729903,0.004797618863539158,0.003063242946399362,0.0030832279609447786,1,21,9,11.851851851851851,7.635327635327635,12.42165242165242,3.284439391540252,1.8645897538245924,1.6236791372239074,3.4318216478948926,2.2701759576513467,2.038474723161059,3.225087481887097,1.625552152112038,1.1970185785953753,0,0.0
119,14,7,0.8114814814814816,1.2751851851851854,1.8548148148148151,0.011228070414887116,0.00734482312661703,0.005224273836919219,7.631812994646318,0.5286857706240813,4.201008240969772,0.011095375700086563,8.342047325033894e-05,0.0011290059488680013,0,12,2,11.509971509971509,12.079772079772079,10.370370370370368,5.999881704141476,3.7709918998072554,2.174668685845261,3.096702615075259,2.235365324081542,2.235933974568951,5.949781313709756,3.33182063192756,1.8890329161958377,0,0.0
120,40,29,11.824444444444447,3.941481481481482,6.0281481481481505,0.002631303261423964,0.002378363049734496,0.0023690242678617718,2.193978639985417,2.0568830019355673,1.1767133951480986,0.0025125869802791736,0.0022406127675439636,0.0021243711489066044,1,25,13,3.988603988603989,11.623931623931625,7.635327635327635,3.103083398199197,2.5458921167276194,2.5214423442574327,2.287078774458905,3.4986609109788986,2.4217030267671333,3.0051272622603915,2.4413614338163336,2.316166207019515,1,0.0
