,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics ,target
304,12,5,12.250000000000005,12.500000000000005,12.000000000000005,0.033170053951633305,0.030029076886936963,0.012822590353829941,3.7800906355363963,1.0892803291071829,0.8094786228133017,0.03310383265378702,0.013109352455118541,0.0060179167668294505,0,0.0
305,3,1,12.375000000000005,14.375000000000005,13.125000000000005,0.054914319815743434,0.005158719038376229,0.004683146713428192,1.330677401383781,1.197178659884358,1.002485336620751,0.0548421623301014,0.005070379713888433,0.0037267997596205716,0,0.0
306,28,14,9.375000000000002,12.375000000000005,8.750000000000002,0.02456202840046004,0.022543336155650302,0.021268529075716736,1.403942200000003,1.5964958712338841,1.527603427133144,0.024155735593671627,0.020069938551678965,0.017791447073451015,0,0.0
307,13,4,12.250000000000005,12.500000000000005,12.000000000000005,0.02066918894509984,0.009841689806926636,0.007019527819750317,1.3217124560847395,0.7039808280254078,1.262427239752185,0.020521513867384256,0.0020410229211264416,0.005918519170695663,0,0.0
308,13,4,12.500000000000005,12.000000000000005,12.875000000000005,0.014244457729861085,0.005504122503095368,0.0032756199818013546,3.5117209576587385,0.9282919586039355,1.5189651743915817,0.014187305273751373,0.0026807099478115305,0.0017153633900488965,0,0.0
309,2,1,12.375000000000005,14.375000000000005,10.125000000000002,0.0509334819039652,0.004256969459066978,0.004063017259712961,1.383955710406326,1.142598040727222,2.9066047452599832,0.05076366738946801,0.003961037248528617,0.002808854737977502,0,0.0
310,31,15,9.875000000000002,12.250000000000005,10.625000000000002,0.01768083571319853,0.013410296130969678,0.01269961686946408,2.2356970460977834,2.278412840000783,2.1936785055745958,0.017311118886899186,0.012903735540780375,0.011371084978778378,0,0.0
311,16,4,12.250000000000005,12.000000000000005,12.625000000000005,0.03357964749281545,0.02057163616098953,0.018634804490845758,2.740605016754955,0.6159143831547169,1.251698931284011,0.03305204587308074,0.00408715963431925,0.0037370483275381266,0,0.0
312,10,5,12.375000000000005,6.375000000000003,6.000000000000003,0.05171249357124055,0.02272530168247209,0.01576259314889144,1.3155867307532958,1.4545963913775921,1.5425717839413267,0.05152326173669355,0.022494840939536197,0.008978159797507358,1,0.0
313,25,11,12.375000000000005,0.7500000000000002,0.5000000000000001,0.014716717509611772,0.012997640063071051,0.012461189607119826,2.0144783251197254,5.5754109109728525,0.8410493450497394,0.014066614854126197,0.011904040643601711,0.006268198254069303,0,0.0
314,24,14,12.375000000000005,12.000000000000005,9.125000000000002,0.011712182630769643,0.007699199850473464,0.006992404378862132,1.802169762617936,0.9661922664267024,1.31188555382883,0.011591018396026555,0.0020230314075346837,0.0059929663103194565,0,0.0
315,33,24,12.375000000000005,18.250000000000004,8.750000000000002,0.00850865791026457,0.007148792912204392,0.006975703432475861,5.161955125707095,2.722730694971034,4.620365268461285,0.00808568925352311,0.007084757558005662,0.005001155619569701,1,0.0
316,40,27,9.875000000000002,11.000000000000002,10.625000000000002,0.01942351471935049,0.016363446111530303,0.015084009195308681,1.6251632727355911,1.4660176050730342,1.6621002831430758,0.018964168817311357,0.012300592369732435,0.00892340227495237,0,0.0
317,8,3,12.250000000000005,12.000000000000005,11.750000000000002,0.05305749799183241,0.02407236207414386,0.020670762929825545,3.7910611077856373,0.5042971157652545,1.8521156172923128,0.0526615821043882,0.00018361221795365132,0.017962989103216136,0,0.0
318,28,14,12.375000000000005,6.875000000000003,1.6250000000000004,0.02706370598655025,0.015285034451943966,0.014961626141689654,1.3469795588652715,4.399902426205507,3.2732025796716737,0.026629739932469323,0.01467799520420806,0.013398376832512451,0,0.0
319,7,5,12.375000000000005,12.000000000000005,0.8750000000000002,0.021930401483974533,0.013428704342690523,0.005949408258776796,1.6349787507481324,0.7734110229768589,2.5374352216149427,0.02178339396547122,0.005558381690503367,0.005012863235091113,0,0.0
